"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Gm45894",17.2497329849028,-7.5633248202219,1.37207535200969,-5.51232467600548,3.54124883023944e-08,5.4436176074352e-06
"Hs3st4",18.1298193323197,-7.63511782711879,1.38985500014189,-5.49346358169688,3.94126412311427e-08,6.01644916349291e-06
"ENSMUSG00000123902",50.826069122824,2.30342674099399,0.41994102056582,5.48511964344517,4.13189672257746e-08,6.26395543142742e-06
"Wt1os",17.2516414929111,-7.56347860583515,1.38305425710022,-5.46867815706168,4.53404182757794e-08,6.82652790779577e-06
"C330002G04Rik",17.3753068119817,-7.57378966241718,1.38681235309629,-5.46129376876938,4.72677125395993e-08,7.06829154452702e-06
"Gm29202",17.1246028813958,-7.55281864715444,1.38623312163126,-5.44844768841377,5.08113308194087e-08,7.54685590589353e-06
"Gm28635",17.3777437358597,-7.57398514186134,1.39075910577908,-5.44593604340885,5.15336523171763e-08,7.60277010225618e-06
"Zfp804a",17.3768988470764,-7.57391731732625,1.39111289406655,-5.44450227557444,5.19504399920855e-08,7.61316381270683e-06
"H3c14",17.5037154488775,-7.58440535925857,1.39837639476707,-5.42372238807845,5.83705136740363e-08,8.49735517604415e-06
"ENSMUSG00000144145",18.2590047910042,-7.64535268619082,1.41076669010287,-5.41928919914698,5.98364572210808e-08,8.65345396469605e-06
"Ly6g5b",17.501751365793,-7.58424844339237,1.40398807703848,-5.40193222964563,6.59268591204112e-08,9.47192298813646e-06
"Gm43064",16.2428950523475,-7.47655804511625,1.38444888946865,-5.40038574337384,6.64977531066466e-08,9.4919065505864e-06
"Gm31619",16.9982299027921,-7.54213348951076,1.40412165829238,-5.37142450938556,7.81170699409253e-08,1.10785124609124e-05
"Gm41361",16.3686614144123,-7.48768568550497,1.39611045366704,-5.36324734610912,8.17389545557146e-08,1.14444948983676e-05
"Klhl1",16.3698848762723,-7.48778978685911,1.39585538160991,-5.36430197963851,8.12628536610726e-08,1.14444948983676e-05
"Cpne4",16.7465672122536,-7.52061392608969,1.40483150439626,-5.35339213461174,8.63205007086982e-08,1.20094762441684e-05
"Dusp13a",16.6215937055671,-7.50980445645627,1.41110932691235,-5.32191539892126,1.02680325659587e-07,1.41957164694908e-05
"ENSMUSG00000122939",16.7458426528104,-7.52055307066045,1.41816620278233,-5.30301247900686,1.13907131657503e-07,1.56494160505952e-05
"ENSMUSG00000134538",16.2423698153758,-7.47651211743054,1.41398265678815,-5.28755574301977,1.23961591957286e-07,1.69249920149382e-05
"Pou6f2",16.6192312733962,-7.50960560046283,1.42163504271948,-5.28237232116728,1.27521705260929e-07,1.73035933644798e-05
"Gm5089",15.7388185817899,-7.4310773059955,1.40730782746424,-5.2803495873289,1.28937635895438e-07,1.73883871917394e-05
"ENSMUSG00000123461",16.1187207922937,-7.46548051364034,1.4142756404637,-5.27866018479439,1.30131877587502e-07,1.74424325190761e-05
"Gm56681",15.4863694605855,-7.40775110927154,1.40894512571212,-5.25765764335746,1.45901810387055e-07,1.94376581571409e-05
"Kcnip4",15.7407925361502,-7.43125184307917,1.41456905437602,-5.25336802759141,1.49342697077706e-07,1.97762118503743e-05
"Cntn5",15.1094361649589,-7.37219954435927,1.40589870418517,-5.24376295561922,1.57334310600994e-07,2.05864453311372e-05
"Gm26616",40.8666369116455,2.67282083741033,0.509641347415151,5.24451332484423,1.56695381947008e-07,2.05864453311372e-05
"Mir9-2hg",33.4836764368163,-6.05808960878875,1.15788668339996,-5.23202287032104,1.67664999936437e-07,2.18083551988328e-05
"Irx3os",15.7398956474201,-7.43117231125347,1.42082472988352,-5.23018227016833,1.69342991474335e-07,2.18970449328755e-05
"1810012K08Rik",57.3212129478539,2.00090789169993,0.382894291699226,5.22574489899083,1.73455368904748e-07,2.22976369547612e-05
"ENSMUSG00000126219",15.9904683894453,-7.45396201417733,1.4274097992891,-5.22201964557736,1.76982187754548e-07,2.26187351815144e-05
"Gm17224",15.3614382833189,-7.39606202401528,1.41695713270567,-5.21967944781261,1.79233077640645e-07,2.27739971832177e-05
"Nrg3",15.2357146803633,-7.38420528738379,1.41754192741886,-5.20916182058148,1.89695617813379e-07,2.39648797170902e-05
"Gm16793",17.753088957579,-6.87336941980148,1.32173873199239,-5.20024816813875,1.99022610324543e-07,2.49995144008806e-05
"ENSMUSG00000139217",15.2351503932443,-7.38415348354926,1.42490132969784,-5.18222092270424,2.19259289172852e-07,2.73849869011229e-05
"Gm53013",14.9843910830647,-7.36020682391667,1.42086047572154,-5.18010525993344,2.21760729423199e-07,2.75409285546935e-05
"ENSMUSG00000125053",14.8580341715089,-7.34799112124436,1.42130311655499,-5.16989728345543,2.34222697811331e-07,2.87635940965848e-05
"ENSMUSG00000136712",15.863237605717,-7.44244048856591,1.43940871803225,-5.17048451585046,2.33487820729199e-07,2.87635940965848e-05
"Car10",14.7313741665283,-7.33564241957332,1.42404885690593,-5.15125754569381,2.58745572561594e-07,3.146902237447e-05
"ENSMUSG00000127022",62.6759368342449,1.92078088651436,0.372895543912128,5.15098911175776,2.59116233726644e-07,3.146902237447e-05
"ENSMUSG00000121480",15.9904196353129,-7.45395702949723,1.4485763580896,-5.14571219381739,2.665077565532e-07,3.21888654096288e-05
"ENSMUSG00000132294",14.3546625513011,-7.29826635240725,1.42039867230278,-5.13818162092138,2.77409703990435e-07,3.3322514279332e-05
"Gm49216",15.235688479641,-7.38420229804258,1.43875420073959,-5.13235846279146,2.86133885015968e-07,3.41836688066359e-05
"Gm41608",14.857156361434,-7.34790844084174,1.43474014239158,-5.12142110179857,3.0324161410126e-07,3.60316603306697e-05
"Gm44036",14.2280611048124,-7.28548839299093,1.42694066346705,-5.10567017922756,3.29624184538874e-07,3.89559076587824e-05
"ENSMUSG00000125974",14.8578088490639,-7.34796929152373,1.44610964602493,-5.08119789652317,3.75062129340846e-07,4.36223054347644e-05
"Gm17210",15.3633210537524,-7.39623219274001,1.45513700956173,-5.08284247059847,3.71828067574668e-07,4.36223054347644e-05
"Gm48623",14.1020828667077,-7.27265773423282,1.43128781069833,-5.08119867986891,3.75060582445281e-07,4.36223054347644e-05
