"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Gm12925",9.50000000000001,-6.69060359160517,1.49675901139639,-4.4700606715327,7.81974117255133e-06,0.000617393881281759
"Urad",68.1250000000001,1.37045757548766,0.307021788465031,4.46371439088843,8.05509212591258e-06,0.000633696118536398
"Tmem86b",61.5000000000001,1.20289594764966,0.27069340457132,4.44375787269219,8.84010867254681e-06,0.000692969804477607
"Gm56531",9.37500000000001,-6.67149439481896,1.51430892127391,-4.40563632763027,1.05473792125202e-05,0.000823859168454116
"ENSMUSG00000122779",10,-6.76460304652883,1.53635333141651,-4.40302559847473,1.0675156443729e-05,0.000830883009870241
"Gm15327",9.37500000000001,-6.67149424720734,1.52047137682724,-4.38778022979209,1.14513399604266e-05,0.000888146504563266
"Gm13710",9.00000000000001,-6.61260100236559,1.50754455921493,-4.38633867367022,1.15274590162835e-05,0.000890902105452138
"Gm30262",65.2500000000001,1.23029728849544,0.281518360624666,4.37022042102515,1.24121180637228e-05,0.000955907296072462
"ENSMUSG00000124568",9.12500000000001,-6.6324998105565,1.53696715994896,-4.31531654246715,1.59374363340938e-05,0.0012231146506889
"Airn",7.87500000000001,-6.41995677137956,1.48990290635102,-4.30897660781328,1.6401171251792e-05,0.00124996287432494
"Cfhr3",58.875,1.43757958365787,0.333573321641593,4.30963596424079,1.63523498801402e-05,0.00124996287432494
"Gm49668",58.5,1.33273444285789,0.309831700504877,4.30147864368357,1.69662128534808e-05,0.00128855157758149
"Spink10",8.75000000000001,-6.5719585274433,1.53218809350693,-4.28926354100634,1.79266556175119e-05,0.00135680056603024
"Gm45822",9.12500000000001,-6.63249955805172,1.54739076884707,-4.2862473342745,1.81716664543562e-05,0.00137061823713631
"Gm50433",7.87500000000001,-6.41995644618537,1.50411949382661,-4.26824894733093,1.97013389553244e-05,0.00148090646825485
"Gm31717",59.875,1.94049795732523,0.455032101349997,4.26452980255268,2.0032360583008e-05,0.00150064942811072
"ENSMUSG00000126466",51.625,1.94816005073764,0.457983535342614,4.25377748411903,2.10194180805845e-05,0.00156923539949234
"Gm38304",9.37500000000001,-6.67149297751461,1.57248426045559,-4.2426453130804,2.20900414995727e-05,0.00164357396906482
"Gm39770",40.375,2.04508676831687,0.486466090139632,4.20396572293428,2.62278673441179e-05,0.00194484952816231
"Gm29266",7.75000000000001,-6.39687240595244,1.52529459025283,-4.19386028563316,2.74246934081312e-05,0.00202674948018542
"Gm30177",8.75000000000001,-6.57195757876652,1.57140991367149,-4.18220447865928,2.88696141093506e-05,0.00212637302042328
"Gm43646",7.50000000000001,-6.34956687698156,1.52169132717903,-4.17270359866783,3.01006415056099e-05,0.00220962869701215
"Trim17",7.50000000000001,-6.34956665174036,1.53153915577664,-4.14587288074951,3.38521606605944e-05,0.00247673691446462
"Gm28037",7.25000000000001,-6.30065730663323,1.52537985403653,-4.13054970534724,3.61896834580161e-05,0.00263896133627905
"Gm44812",7.50000000000001,-6.3495662789657,1.54975368229583,-4.09714546995581,4.18276070304959e-05,0.00303998061825283
"ENSMUSG00000132609",8.25000000000001,-6.48706855742377,1.58520097467792,-4.09226884227837,4.27172990990162e-05,0.00309439603275349
"Hnf1aos1",45.375,1.47573288290916,0.361889720990042,4.07785244320262,4.54535971425602e-05,0.00328177961737517
"Gm21970",7.87500000000001,-6.41995456631845,1.58378577920119,-4.05354982386348,5.04462497088437e-05,0.00363031060609643
"D130043K22Rik",71.3750000000001,1.08421270656139,0.268918938068311,4.03174545589636,5.53641328606068e-05,0.0039712004972466
"ENSMUSG00000130284",73.7500000000001,1.00734172213186,0.250453882794293,4.02206470465954,5.769020387506e-05,0.00412456770310649
"Car5a",71.0000000000001,1.0498188411132,0.262649605953457,3.99703185276902,6.41416729596142e-05,0.0045580080995786
"ENSMUSG00000143513",8.00000000000001,-6.44267389654656,1.6119038000499,-3.99693449221171,6.41680487844452e-05,0.0045580080995786
"5430437J10Rik",6.75000000000001,-6.19756307564376,1.56815677111793,-3.9521323312755,7.7457884098349e-05,0.00548426805830537
"Gm33228",7.12500000000001,-6.27556458803566,1.60201499103373,-3.91729454665481,8.95483084138575e-05,0.00631992225522752
"9530052E02Rik",6.87500000000001,-6.22403463539261,1.59301385668341,-3.90708129077471,9.34177314768051e-05,0.00655088111241021
"Gm46133",62.0000000000001,1.52356126323724,0.389881848795775,3.90775120191681,9.31591635552961e-05,0.00655088111241021
"ENSMUSG00000135400",6.5,-6.14311513469979,1.5807565278535,-3.88618678870268,0.000101831164243365,0.00711812810183953
"ENSMUSG00000131089",49.875,1.37550860546304,0.3543317420465,3.88197963162592,0.00010360955745062,0.0072194481793132
"ENSMUSG00000140168",7.00000000000001,-6.25002930974488,1.61252885114125,-3.87591782021233,0.000106223533600874,0.00737816562976453
"Gm20627",45.5,1.54298954122079,0.400075902194413,3.85674201509641,0.000114908325519166,0.00795622346000058
"ENSMUSG00000142047",63.2500000000001,1.12590854809669,0.292307414026021,3.85179606835583,0.000117254653457134,0.00809315216581959
"ENSMUSG00000127218",7,-6.25002889366756,1.62970483152686,-3.8350680275102,0.000125529546063525,0.00863714108635834
"4930562C15Rik",7.37500000000001,-6.3253162417342,1.65299736500802,-3.8265736991683,0.00012993925850947,0.00891261495320112
"ENSMUSG00000127291",6.50000000000001,-6.14311457819792,1.60766222054609,-3.82114756426336,0.000132832138807405,0.00908265612051008
"Tstd1",74.1250000000001,0.974529046724461,0.256876622713776,3.79376307750015,0.000148381262183091,0.0101143488312319
"ENSMUSG00000122529",64.2500000000001,1.02957282015415,0.272598118330283,3.77688894721829,0.000158799493028728,0.0107576854089122
"ENSMUSG00000127669",6,-6.0276378630563,1.59582201370479,-3.77713668021335,0.000158641681321472,0.0107576854089122
"ENSMUSG00000139273",7.00000000000001,-6.25002818093407,1.65871465558174,-3.76799479036499,0.000164564136097954,0.0111139022252738
"Fmo3",72.5000000000001,0.992543905840017,0.267421200493817,3.71153784369825,0.000206003860929677,0.0138698734464585
"Gm15343",64.6250000000001,1.2370387183052,0.335175513011555,3.69071925090947,0.00022362084496466,0.0150099508444322
