"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"5730522E02Rik",9.29728266783305,-6.66858175093327,1.10119986760428,-6.05574151170315,1.39772294680288e-09,1.77706086145247e-07
"Gm56907",64.9248952634088,1.33076483211457,0.219777539012998,6.05505384258518,1.40370705417074e-09,1.77706086145247e-07
"2310016G11Rik",10.0510555763827,-6.78104902194803,1.12600555968279,-6.02221628804244,1.7204477373961e-09,2.16560130053494e-07
"ENSMUSG00000140501",8.54345487179165,-6.54659218252508,1.08824079089056,-6.01575702484713,1.79047963332792e-09,2.24094803198564e-07
"ENSMUSG00000123902",8.54344389429329,-6.54659094437784,1.09036958842964,-6.00401094623917,1.92501714447947e-09,2.39572190161547e-07
"E130006D01Rik",9.04596648499195,-6.6290489514878,1.10498884961568,-5.99919985961253,1.9829217845237e-09,2.45392140839821e-07
"ENSMUSG00000142811",10.9304755988545,-6.90205810089158,1.15187324615037,-5.99202917852173,2.07238730160708e-09,2.55030991507267e-07
"Pet117",10.1766697578098,-6.79896778594901,1.13659038895601,-5.98189801005979,2.205523627978e-09,2.6990708042833e-07
"Gm17753",8.41784069036452,-6.52522133161841,1.09229523808378,-5.97386228934373,2.31701409483698e-09,2.81984455696514e-07
"Gm57064",10.5536220770748,-6.85143908682587,1.14839228490768,-5.96611382440334,2.42970820880353e-09,2.94074793535847e-07
"ENSMUSG00000127917",10.4279859406509,-6.83416143128673,1.14662831625804,-5.96022384445349,2.518926471619e-09,3.03207171130183e-07
"Gm15347",9.4230176017421,-6.68795812560005,1.12337930679461,-5.9534282723109,2.62582966981107e-09,3.14357478079339e-07
"ENSMUSG00000122275",9.17159164391743,-6.64894648896699,1.11770131622247,-5.94876859538707,2.70167267260352e-09,3.21688895308705e-07
"Gzmm",68.1893468519829,1.12029746637115,0.188430797599681,5.94540531931095,2.75773614950459e-09,3.26598988716598e-07
"Plac1",72.4292826871049,1.10447422358477,0.186063382690531,5.93601066267715,2.92040815806009e-09,3.44014710725923e-07
"ENSMUSG00000124566",66.9320716073312,1.20720952657838,0.203449016265847,5.93372014638261,2.96146450869456e-09,3.46995426582574e-07
"Il31ra",8.92035230356482,-6.60887372544185,1.11505658960838,-5.92694019929786,3.08631303905017e-09,3.59710601186228e-07
"ENSMUSG00000142339",9.1717233738977,-6.64896228152383,1.12254465809063,-5.92311605030776,3.15897747550672e-09,3.66241872791905e-07
"Gm26618",8.04086641610285,-6.45912563183296,1.09206180677694,-5.91461544735837,3.32651848760388e-09,3.83646854685541e-07
"ENSMUSG00000127572",8.54343291679493,-6.54658922546393,1.11181991253074,-5.88817411136527,3.90485622929891e-09,4.48000901140606e-07
"ENSMUSG00000126911",9.42282000677169,-6.68793399275755,1.13743636180732,-5.8798313622846,4.10684673018406e-09,4.68733781204635e-07
"9430091E24Rik",45.0930501821287,1.60059536218836,0.272927067682434,5.86455339801893,4.50343156285204e-09,5.11348404466519e-07
"Gm29266",7.78967098574366,-6.41333182471111,1.0967375049585,-5.84764521657694,4.9858052544279e-09,5.63217016125835e-07
"Gm56531",9.42282000677169,-6.68793371788159,1.14423469800137,-5.84489679395615,5.06882427526475e-09,5.69673781303734e-07
"ENSMUSG00000138644",8.4178955778563,-6.52522833104357,1.11682820217431,-5.84264286874191,5.13790887358848e-09,5.74506886636584e-07
"Gm28037",7.28703862006145,-6.31710767543865,1.08168476871215,-5.84006344377003,5.21809470337714e-09,5.80526212757533e-07
"Cyp2b13",7.41274062147543,-6.34177695371982,1.0889224494765,-5.82390137770478,5.74895093135385e-09,6.33189455579313e-07
"ENSMUSG00000132030",36.4205878892658,3.40537643071283,0.584658576232955,5.82455567940899,5.72647445239854e-09,6.33189455579313e-07
"Gm30505",8.04087739360121,-6.45912648698657,1.10969057781402,-5.82065542965177,5.86173030760928e-09,6.42398981174215e-07
"ENSMUSG00000143038",8.16654646252012,-6.48149804477127,1.11487715791355,-5.81364323303668,6.11276210117832e-09,6.66593681013644e-07
"ENSMUSG00000133777",8.04082250610943,-6.45911941332091,1.11156295393667,-5.81084444245424,6.21585013888754e-09,6.74496289947856e-07
"Gria1",27.0057326530249,-5.73835466834187,0.993312318706952,-5.77698933182647,7.60491057231642e-09,8.21181225916598e-07
"Gm45341",6.91011923329157,-6.24048615604655,1.08114739442453,-5.77209563490481,7.82916569585706e-09,8.41272497308972e-07
"Zfp853",7.28710448505158,-6.31711550474435,1.09660204267332,-5.76062715453673,8.380197091893e-09,8.96111560874849e-07
"ENSMUSG00000141752",9.29732657782648,-6.66858641189601,1.16444429590278,-5.72684020640586,1.0231846030768e-08,1.08882659113893e-06
"ENSMUSG00000133686",9.54859885067416,-6.70705958873381,1.17150529319751,-5.72516370833249,1.03334046475183e-08,1.09434729603621e-06
"ENSMUSG00000122779",10.0512531713531,-6.78107193598987,1.18555788991418,-5.71973076445953,1.06692979233216e-08,1.12451337155468e-06
"5430437J10Rik",6.78451602936279,-6.21401806271107,1.08705630541209,-5.7163718491614,1.08822467964703e-08,1.13608593569975e-06
"ENSMUSG00000130926",21.6074152585541,-6.42574441765324,1.12407627572334,-5.71646653917528,1.08761874402512e-08,1.13608593569975e-06
"C130026L21Rik",8.16653548502176,-6.48149628480991,1.13944780895403,-5.68827833436241,1.28326544628483e-08,1.33338543635671e-06
